TYPE,SKU,DESCRIPTION,REVENUE,COMMISSION
HBB,114406N,Pro Ultrafast 500 with Alexa Built-In Fibre to your Home,170.0,51.0
HBB,114406,Pro Ultrafast 500 with Alexa Built-In Fibre to your Home,25.0,7.5
HBB,114407N,Pro Ultrafast 500 with Alexa Built-In - Fibre to your Home,170.0,51.0
HBB,114407,Pro Ultrafast 500 with Alexa Built-In - Fibre to your Home,25.0,7.5
HBB,114408N,Pro Gigafast 900 with Alexa Built-In Fibre to your Home,180.0,54.0
HBB,114408,Pro Gigafast 900 with Alexa Built-In Fibre to your Home,25.0,7.5
HBB,114409N,Pro Gigafast 900 with Alexa Built-In - Fibre to your Home,180.0,54.0
HBB,114409,Pro Gigafast 900 with Alexa Built-In - Fibre to your Home,25.0,7.5
HBB,114421N,Pro Superfast 100 with Alexa Built-In Fibre to your Home,130.0,39.0
HBB,114421,Pro Superfast 100 with Alexa Built-In Fibre to your Home,25.0,7.5
HBB,114422N,Pro Superfast 100 with Alexa Built-In - Fibre to your Home,130.0,39.0
HBB,114422,Pro Superfast 100 with Alexa Built-In - Fibre to your Home,25.0,7.5
HBB,114425N,Pro Superfast 2 with Alexa Built-In Fibre to your Home,120.0,36.0
HBB,114425,Pro Superfast 2 with Alexa Built-In Fibre to your Home,25.0,7.5
HBB,114627N,Ultrafast 200 Fibre to your Home 24m,100.0,30.0
HBB,114627,Ultrafast 200 Fibre to your Home 24m,15.0,4.5
HBB,114628N,Ultrafast 200 - Fibre to your Home 24m,100.0,30.0
HBB,114628,Ultrafast 200 - Fibre to your Home 24m,15.0,4.5
HBB,114629N,Ultrafast 500 Fibre to your Home 24m,110.0,33.0
HBB,114629,Ultrafast 500 Fibre to your Home 24m,15.0,4.5
HBB,114630N,Ultrafast 500 - Fibre to your Home 24m,110.0,33.0
HBB,114630,Ultrafast 500 - Fibre to your Home 24m,15.0,4.5
HBB,114631N,Gigafast 900 Fibre to your Home 24m,120.0,36.0
HBB,114631,Gigafast 900 Fibre to your Home 24m,15.0,4.5
HBB,114632N,Gigafast 900 - Fibre to your Home 24m,120.0,36.0
HBB,114632,Gigafast 900 - Fibre to your Home 24m,15.0,4.5
HBB,114982N,Superfast 1 Xtra Fibre to your Home 24m,60.0,18.0
HBB,114982,Superfast 1 Xtra Fibre to your Home 24m,15.0,4.5
HBB,114983N,Superfast 1 Xtra - Fibre to your Home 24m,60.0,18.0
HBB,114983,Superfast 1 Xtra - Fibre to your Home 24m,15.0,4.5
HBB,114984N,Superfast 1 Xtra 24m,60.0,18.0
HBB,114984,Superfast 1 Xtra 24m,15.0,4.5
HBB,114985N,Superfast 2 Xtra Fibre to your Home 24m,60.0,18.0
HBB,114985,Superfast 2 Xtra Fibre to your Home 24m,15.0,4.5
HBB,114986N,Superfast 2 Xtra - Fibre to your Home 24m,60.0,18.0
HBB,114986,Superfast 2 Xtra - Fibre to your Home 24m,15.0,4.5
HBB,114987N,Superfast 2 Xtra 24m,60.0,18.0
HBB,114987,Superfast 2 Xtra 24m,15.0,4.5
HBB,114988N,Superfast 100 Xtra Fibre to your Home 24m,70.0,21.0
HBB,114988,Superfast 100 Xtra Fibre to your Home 24m,15.0,4.5
HBB,114989N,Superfast 100 Xtra - Fibre to your Home 24m,70.0,21.0
HBB,114989,Superfast 100 Xtra - Fibre to your Home 24m,15.0,4.5
HBB,114990N,Ultrafast 200 Xtra Fibre to your Home 24m,100.0,30.0
HBB,114990,Ultrafast 200 Xtra Fibre to your Home 24m,15.0,4.5
HBB,114991N,Ultrafast 200 Xtra - Fibre to your Home 24m,100.0,30.0
HBB,114991,Ultrafast 200 Xtra - Fibre to your Home 24m,15.0,4.5
HBB,114992N,Ultrafast 500 Xtra Fibre to your Home 24m,110.0,33.0
HBB,114992,Ultrafast 500 Xtra Fibre to your Home 24m,15.0,4.5
HBB,114993N,Ultrafast 500 Xtra - Fibre to your Home 24m,110.0,33.0
HBB,114993,Ultrafast 500 Xtra - Fibre to your Home 24m,15.0,4.5
HBB,114994N,Gigafast 900 Xtra Fibre to your Home 24m,120.0,36.0
HBB,114994,Gigafast 900 Xtra Fibre to your Home 24m,15.0,4.5
HBB,114995N,Gigafast 900 Xtra - Fibre to your Home 24m,120.0,36.0
HBB,114995,Gigafast 900 Xtra - Fibre to your Home 24m,15.0,4.5
HBB,114996N,Pro Superfast 1 Xtra Fibre to your Home,120.0,36.0
HBB,114996,Pro Superfast 1 Xtra Fibre to your Home,25.0,7.5
HBB,114997N,Pro Superfast 1 Xtra - Fibre to your Home,120.0,36.0
HBB,114997,Pro Superfast 1 Xtra - Fibre to your Home,25.0,7.5
HBB,114998N,Pro Superfast 1 Xtra,120.0,36.0
HBB,114998,Pro Superfast 1 Xtra,25.0,7.5
HBB,114999N,Pro Superfast 2 Xtra - Fibre to your Home,120.0,36.0
HBB,114999,Pro Superfast 2 Xtra - Fibre to your Home,25.0,7.5
HBB,115000N,Pro Superfast 2 Xtra,120.0,36.0
HBB,115000,Pro Superfast 2 Xtra,25.0,7.5
HBB,115001N,Pro Ultrafast 200 Xtra Fibre to your Home,160.0,48.0
HBB,115001,Pro Ultrafast 200 Xtra Fibre to your Home,25.0,7.5
HBB,115002N,Pro Ultrafast 200 Xtra - Fibre to your Home,160.0,48.0
HBB,115002,Pro Ultrafast 200 Xtra - Fibre to your Home,25.0,7.5
HBB,115003N,Pro Ultrafast 500 Xtra Fibre to your Home,170.0,51.0
HBB,115003,Pro Ultrafast 500 Xtra Fibre to your Home,25.0,7.5
HBB,115004N,Pro Ultrafast 500 Xtra - Fibre to your Home,170.0,51.0
HBB,115004,Pro Ultrafast 500 Xtra - Fibre to your Home,25.0,7.5
HBB,115005N,Pro Gigafast 900 Xtra Fibre to your Home,180.0,54.0
HBB,115005,Pro Gigafast 900 Xtra Fibre to your Home,25.0,7.5
HBB,115006N,Pro Gigafast 900 Xtra - Fibre to your Home,180.0,54.0
HBB,115006,Pro Gigafast 900 Xtra - Fibre to your Home,25.0,7.5
HBB,115007N,Pro Superfast 100 Xtra Fibre to your Home,120.0,36.0
HBB,115007,Pro Superfast 100 Xtra Fibre to your Home,25.0,7.5
HBB,115008N,Pro Superfast 100 Xtra - Fibre to your Home,120.0,36.0
HBB,115008,Pro Superfast 100 Xtra - Fibre to your Home,25.0,7.5
HBB,115009N,Pro Superfast 2 Xtra Fibre to your Home,120.0,36.0
HBB,115009,Pro Superfast 2 Xtra Fibre to your Home,25.0,7.5
HBB,115010N,Pro Superfast 1 Xtra with Alexa Built-In Fibre to your Home,130.0,39.0
HBB,115010,Pro Superfast 1 Xtra with Alexa Built-In Fibre to your Home,25.0,7.5
HBB,115011N,Pro Superfast 1 Xtra with Alexa Built-In - Fibre to your Home,130.0,39.0
HBB,115011,Pro Superfast 1 Xtra with Alexa Built-In - Fibre to your Home,25.0,7.5
HBB,115012N,Pro Superfast 1 Xtra with Alexa Built-In,130.0,39.0
HBB,115012,Pro Superfast 1 Xtra with Alexa Built-In,25.0,7.5
HBB,115013N,Pro Superfast 2 Xtra with Alexa Built-In - Fibre to your Home,130.0,39.0
HBB,115013,Pro Superfast 2 Xtra with Alexa Built-In - Fibre to your Home,25.0,7.5
HBB,115014N,Pro Superfast 2 Xtra with Alexa Built-In ,130.0,39.0
HBB,115014,Pro Superfast 2 Xtra with Alexa Built-In ,25.0,7.5
HBB,115015N,Pro Ultrafast 200 Xtra with Alexa Built-In Fibre to your Home,170.0,51.0
HBB,115015,Pro Ultrafast 200 Xtra with Alexa Built-In Fibre to your Home,25.0,7.5
HBB,115016N,Pro Ultrafast 200 Xtra with Alexa Built-In - Fibre to your Home,170.0,51.0
HBB,115016,Pro Ultrafast 200 Xtra with Alexa Built-In - Fibre to your Home,25.0,7.5
HBB,115017N,Pro Ultrafast 500 Xtra with Alexa Built-In Fibre to your Home,180.0,54.0
HBB,115017,Pro Ultrafast 500 Xtra with Alexa Built-In Fibre to your Home,25.0,7.5
HBB,115018N,Pro Ultrafast 500 Xtra with Alexa Built-In - Fibre to your Home,180.0,54.0
HBB,115018,Pro Ultrafast 500 Xtra with Alexa Built-In - Fibre to your Home,25.0,7.5
HBB,115019N,Pro Gigafast 900 Xtra with Alexa Built-In Fibre to your Home,190.0,57.0
HBB,115019,Pro Gigafast 900 Xtra with Alexa Built-In Fibre to your Home,25.0,7.5
HBB,115020N,Pro Gigafast 900 Xtra with Alexa Built-In - Fibre to your Home,190.0,57.0
HBB,115020,Pro Gigafast 900 Xtra with Alexa Built-In - Fibre to your Home,25.0,7.5
HBB,115021N,Pro Superfast 100 Xtra with Alexa Built-In Fibre to your Home,140.0,42.0
HBB,115021,Pro Superfast 100 Xtra with Alexa Built-In Fibre to your Home,25.0,7.5
HBB,115022N,Pro Superfast 100 Xtra with Alexa Built-In - Fibre to your Home,140.0,42.0
HBB,115022,Pro Superfast 100 Xtra with Alexa Built-In - Fibre to your Home,25.0,7.5
HBB,115023N,Pro Superfast 2 Xtra with Alexa Built-In Fibre to your Home,130.0,39.0
HBB,115023,Pro Superfast 2 Xtra with Alexa Built-In Fibre to your Home,25.0,7.5
HBB,116963N,Superfast 1,60.0,18.0
HBB,116963,Superfast 1,15.0,4.5
HBB,116964N,Superfast 1,60.0,18.0
HBB,116964,Superfast 1,15.0,4.5
HBB,116965N,Superfast 2,60.0,18.0
HBB,116965,Superfast 2,15.0,4.5
HBB,116966N,Superfast 2,60.0,18.0
HBB,116966,Superfast 2,15.0,4.5
HBB,116968N,Superfast 100,70.0,21.0
HBB,116968,Superfast 100,15.0,4.5
MBB,116524N,24month Band Z Tablet Laptop  Plan Unlimited Max ,0.0,0.0
MBB,116524,24month Band Z Tablet Laptop  Plan Unlimited Max ,0.0,0.0
MBB,116525N,24month Band Z Tablet Laptop  Plan 2GB ,0.0,0.0
MBB,116525,24month Band Z Tablet Laptop  Plan 2GB ,0.0,0.0
MBB,116526N,24month Band Z Tablet Laptop  Plan 25GB ,0.0,0.0
MBB,116526,24month Band Z Tablet Laptop  Plan 25GB ,0.0,0.0
MBB,116527N,24month Band Y Tablet Laptop  Plan Unlimited Max ,0.0,0.0
MBB,116527,24month Band Y Tablet Laptop  Plan Unlimited Max ,0.0,0.0
MBB,116528N,24month Band Y Tablet Laptop  Plan 2GB ,0.0,0.0
MBB,116528,24month Band Y Tablet Laptop  Plan 2GB ,0.0,0.0
MBB,116529N,24month Band Y Tablet Laptop  Plan 25GB ,0.0,0.0
MBB,116529,24month Band Y Tablet Laptop  Plan 25GB ,0.0,0.0
MBB,116530N,24month Band X Tablet Laptop  Plan Plan Unlimited Max,0.0,0.0
MBB,116530,24month Band X Tablet Laptop  Plan Plan Unlimited Max,0.0,0.0
MBB,116531N,24month Band X Tablet Laptop  Plan 2GB,0.0,0.0
MBB,116531,24month Band X Tablet Laptop  Plan 2GB,0.0,0.0
MBB,116532N,24month Band X Tablet Laptop  Plan 25GB,0.0,0.0
MBB,116532,24month Band X Tablet Laptop  Plan 25GB,0.0,0.0
MBB,116533N,24month Band Q Tablet Laptop  Plan Unlimited Max ,0.0,0.0
MBB,116533,24month Band Q Tablet Laptop  Plan Unlimited Max ,0.0,0.0
MBB,116534N,24month Band Q Tablet Laptop  Plan 2GB ,0.0,0.0
MBB,116534,24month Band Q Tablet Laptop  Plan 2GB ,0.0,0.0
MBB,116535N,24month Band Q Tablet Laptop  Plan 25GB ,0.0,0.0
MBB,116535,24month Band Q Tablet Laptop  Plan 25GB ,0.0,0.0
MBB,116536N,24month Band P Tablet Laptop  Plan Unlimited Max ,0.0,0.0
MBB,116536,24month Band P Tablet Laptop  Plan Unlimited Max ,0.0,0.0
MBB,116537N,24month Band P Tablet Laptop  Plan 2GB ,0.0,0.0
MBB,116537,24month Band P Tablet Laptop  Plan 2GB ,0.0,0.0
MBB,116538N,24month Band P Tablet Laptop  Plan 25GB,0.0,0.0
MBB,116538,24month Band P Tablet Laptop  Plan 25GB,0.0,0.0
MBB,116539N,24month Band 8 Tablet Laptop  Plan 100GB ,0.0,0.0
MBB,116539,24month Band 8 Tablet Laptop  Plan 100GB ,0.0,0.0
MBB,116540N,24month Band 8 Tablet Laptop  Plan Unlimited Max,0.0,0.0
MBB,116540,24month Band 8 Tablet Laptop  Plan Unlimited Max,0.0,0.0
MBB,116541N,24month Band 8 Tablet Laptop  Plan 2GB,0.0,0.0
MBB,116541,24month Band 8 Tablet Laptop  Plan 2GB,0.0,0.0
MBB,116542N,24month Band 8 Tablet Laptop  Plan 25GB,0.0,0.0
MBB,116542,24month Band 8 Tablet Laptop  Plan 25GB,0.0,0.0
MBB,116543N,24month Band 7 Tablet Laptop  Plan 100GB ,0.0,0.0
MBB,116543,24month Band 7 Tablet Laptop  Plan 100GB ,0.0,0.0
MBB,116544N,24month Band 7 Tablet Laptop  Plan Unlimited Max,0.0,0.0
MBB,116544,24month Band 7 Tablet Laptop  Plan Unlimited Max,0.0,0.0
MBB,116545N,24month Band 7 Tablet Laptop  Plan 2GB,0.0,0.0
MBB,116545,24month Band 7 Tablet Laptop  Plan 2GB,0.0,0.0
MBB,116546N,24month Band 7 Tablet Laptop  Plan 25GB,0.0,0.0
MBB,116546,24month Band 7 Tablet Laptop  Plan 25GB,0.0,0.0
MBB,116547N,24month Band 6A Tablet Laptop  Plan Unlimited Max,0.0,0.0
MBB,116547,24month Band 6A Tablet Laptop  Plan Unlimited Max,0.0,0.0
MBB,116548N,24month Band 6A Tablet Laptop  Plan 2GB,0.0,0.0
MBB,116548,24month Band 6A Tablet Laptop  Plan 2GB,0.0,0.0
MBB,116549N,24month Band 6A Tablet Laptop  Plan 25GB,0.0,0.0
MBB,116549,24month Band 6A Tablet Laptop  Plan 25GB,0.0,0.0
MBB,116550N,24month Band 6A Tablet Laptop  Plan 100GB,0.0,0.0
MBB,116550,24month Band 6A Tablet Laptop  Plan 100GB,0.0,0.0
MBB,116551N,24month Band 6 Tablet Laptop  Plan Unlimited Max,0.0,0.0
MBB,116551,24month Band 6 Tablet Laptop  Plan Unlimited Max,0.0,0.0
MBB,116552N,24month Band 6 Tablet Laptop  Plan 2GB,0.0,0.0
MBB,116552,24month Band 6 Tablet Laptop  Plan 2GB,0.0,0.0
MBB,116553N,24month Band  6 Tablet Laptop  Plan 25GB,0.0,0.0
MBB,116553,24month Band  6 Tablet Laptop  Plan 25GB,0.0,0.0
MBB,116554N,24month Band 6 Tablet Laptop  Plan 100GB,0.0,0.0
MBB,116554,24month Band 6 Tablet Laptop  Plan 100GB,0.0,0.0
MBB,116555N,24month Band 5A Tablet Laptop  Plan Unlimited Max,0.0,0.0
MBB,116555,24month Band 5A Tablet Laptop  Plan Unlimited Max,0.0,0.0
MBB,116556N,24month Band 5A Tablet Laptop  Plan 2GB,0.0,0.0
MBB,116556,24month Band 5A Tablet Laptop  Plan 2GB,0.0,0.0
MBB,116557N,24month Band 5A Tablet Laptop  Plan 25GB,0.0,0.0
MBB,116557,24month Band 5A Tablet Laptop  Plan 25GB,0.0,0.0
MBB,116558N,24month Band 5A Tablet Laptop  Plan 100GB,0.0,0.0
MBB,116558,24month Band 5A Tablet Laptop  Plan 100GB,0.0,0.0
MBB,116559N,24month Band 5 Tablet Laptop  Plan Unlimited Max,0.0,0.0
MBB,116559,24month Band 5 Tablet Laptop  Plan Unlimited Max,0.0,0.0
MBB,116560N,24month Band 5 Tablet Laptop  Plan 2GB,0.0,0.0
MBB,116560,24month Band 5 Tablet Laptop  Plan 2GB,0.0,0.0
MBB,116561N,24month Band 5 Tablet Laptop  Plan 25GB,0.0,0.0
MBB,116561,24month Band 5 Tablet Laptop  Plan 25GB,0.0,0.0
MBB,116562N,24month Band 4 Tablet Laptop  Plan Unlimited Max,0.0,0.0
MBB,116562,24month Band 4 Tablet Laptop  Plan Unlimited Max,0.0,0.0
MBB,116563N,24month Band 4 Tablet Laptop  Plan 2GB,0.0,0.0
MBB,116563,24month Band 4 Tablet Laptop  Plan 2GB,0.0,0.0
MBB,116564N,24month Band 4 Tablet Laptop  Plan 25GB,0.0,0.0
MBB,116564,24month Band 4 Tablet Laptop  Plan 25GB,0.0,0.0
MBB,116565N,24month Band 3 Tablet Laptop  Plan Unlimited Max,0.0,0.0
MBB,116565,24month Band 3 Tablet Laptop  Plan Unlimited Max,0.0,0.0
MBB,116566N,24month Band 3 Tablet Laptop  Plan 25GB,0.0,0.0
MBB,116566,24month Band 3 Tablet Laptop  Plan 25GB,0.0,0.0
MBB,116567N,24month Band 3  Tablet Laptop  Plan 2GB,0.0,0.0
MBB,116567,24month Band 3  Tablet Laptop  Plan 2GB,0.0,0.0
MBB,116568N,24month Band 2 Tablet Laptop  Plan Unlimited Max,0.0,0.0
MBB,116568,24month Band 2 Tablet Laptop  Plan Unlimited Max,0.0,0.0
MBB,116569N,24month Band 2 Tablet Laptop  Plan 2GB,0.0,0.0
MBB,116569,24month Band 2 Tablet Laptop  Plan 2GB,0.0,0.0
MBB,116570N,24month Band 2 Tablet Laptop  Plan 25GB,0.0,0.0
MBB,116570,24month Band 2 Tablet Laptop  Plan 25GB,0.0,0.0
MBB,116571N,24month Band 1 Tablet Laptop  Plan Unlimited Max,0.0,0.0
MBB,116571,24month Band 1 Tablet Laptop  Plan Unlimited Max,0.0,0.0
MBB,116572N,24month Band 1 Tablet Laptop  Plan 2GB,0.0,0.0
MBB,116572,24month Band 1 Tablet Laptop  Plan 2GB,0.0,0.0
MBB,116573N,24month Band 1 Tablet Laptop  Plan 25GB,0.0,0.0
MBB,116573,24month Band 1 Tablet Laptop  Plan 25GB,0.0,0.0
MBB,116574N,24month Band 0A Tablet  Plan 25GB,0.0,0.0
MBB,116574,24month Band 0A Tablet  Plan 25GB,0.0,0.0
MBB,116575N,24month Band 0A Tablet Laptop  Plan Unlimited Max,0.0,0.0
MBB,116575,24month Band 0A Tablet Laptop  Plan Unlimited Max,0.0,0.0
MBB,116576N,24month Band 0A Tablet Laptop  Plan 2GB,0.0,0.0
MBB,116576,24month Band 0A Tablet Laptop  Plan 2GB,0.0,0.0
MBB,116577N,24month Band 0 Tablet Laptop  Plan Unlimited Max,0.0,0.0
MBB,116577,24month Band 0 Tablet Laptop  Plan Unlimited Max,0.0,0.0
MBB,116578N,24month Band 0 Tablet Laptop  Plan 2GB,0.0,0.0
MBB,116578,24month Band 0 Tablet Laptop  Plan 2GB,0.0,0.0
MBB,116579N,24month Band 0 Tablet Laptop  Plan 25GB,0.0,0.0
MBB,116579,24month Band 0 Tablet Laptop  Plan 25GB,0.0,0.0
MBB,116580N,30day Dongle Mobile WiFi Plan Unlimited Max C,0.0,0.0
MBB,116580,30day Dongle Mobile WiFi Plan Unlimited Max C,0.0,0.0
MBB,116581N,30day Dongle Mobile WiFi Plan Unlimited Max A,0.0,0.0
MBB,116581,30day Dongle Mobile WiFi Plan Unlimited Max A,0.0,0.0
MBB,116582N,30day Dongle Mobile WiFi Plan 30GB A,0.0,0.0
MBB,116582,30day Dongle Mobile WiFi Plan 30GB A,0.0,0.0
MBB,116583N,30day Dongle Mobile WiFi Plan Unlimited Max B,0.0,0.0
MBB,116583,30day Dongle Mobile WiFi Plan Unlimited Max B,0.0,0.0
MBB,116584N,30day Dongle Mobile WiFi Plan 4GB C,0.0,0.0
MBB,116584,30day Dongle Mobile WiFi Plan 4GB C,0.0,0.0
MBB,116585N,30day Dongle Mobile WiFi Plan 4GB B,0.0,0.0
MBB,116585,30day Dongle Mobile WiFi Plan 4GB B,0.0,0.0
MBB,116586N,30day  Dongle Mobile WiFi Plan 4GB A,0.0,0.0
MBB,116586,30day  Dongle Mobile WiFi Plan 4GB A,0.0,0.0
MBB,116587N,30day Dongle Mobile WiFi Plan 30GB C,0.0,0.0
MBB,116587,30day Dongle Mobile WiFi Plan 30GB C,0.0,0.0
MBB,116588N,30day Dongle Mobile WiFi Plan 30GB B,0.0,0.0
MBB,116588,30day Dongle Mobile WiFi Plan 30GB B,0.0,0.0
MBB,116589N,12mth Dongle Mobile WiFi plan Unlimited Max B,0.0,0.0
MBB,116589,12mth Dongle Mobile WiFi plan Unlimited Max B,0.0,0.0
MBB,116590N,12mth Dongle Mobile WiFi plan Unlimited Max C,0.0,0.0
MBB,116590,12mth Dongle Mobile WiFi plan Unlimited Max C,0.0,0.0
MBB,116591N,12mth Dongle Mobile WiFi plan 30GB A,0.0,0.0
MBB,116591,12mth Dongle Mobile WiFi plan 30GB A,0.0,0.0
MBB,116592N,12mth Dongle Mobile WiFi plan 4GB A,0.0,0.0
MBB,116592,12mth Dongle Mobile WiFi plan 4GB A,0.0,0.0
MBB,116593N,12mth Dongle Mobile WiFi plan 30GB B,0.0,0.0
MBB,116593,12mth Dongle Mobile WiFi plan 30GB B,0.0,0.0
MBB,116594N,12mth Dongle Mobile WiFi plan Unlimited Max A,0.0,0.0
MBB,116594,12mth Dongle Mobile WiFi plan Unlimited Max A,0.0,0.0
MBB,116595N,12mth Dongle Mobile WiFi plan 4GB C,0.0,0.0
MBB,116595,12mth Dongle Mobile WiFi plan 4GB C,0.0,0.0
MBB,116596N,12mth Dongle Mobile WiFi plan 4GB B,0.0,0.0
MBB,116596,12mth Dongle Mobile WiFi plan 4GB B,0.0,0.0
MBB,116597N,12mth Dongle Mobile WiFi plan 30GB C,0.0,0.0
MBB,116597,12mth Dongle Mobile WiFi plan 30GB C,0.0,0.0
MBB,116598N,24mth Dongle Mobile WiFi Plan 30GB B,0.0,0.0
MBB,116598,24mth Dongle Mobile WiFi Plan 30GB B,0.0,0.0
MBB,116599N,24mth Dongle Mobile WiFi Plan 30GB C,0.0,0.0
MBB,116599,24mth Dongle Mobile WiFi Plan 30GB C,0.0,0.0
MBB,116600N,24mth Dongle Mobile WiFi Plan Unlimited Max B,0.0,0.0
MBB,116600,24mth Dongle Mobile WiFi Plan Unlimited Max B,0.0,0.0
MBB,116601N,24mth  Dongle Mobile WiFi Plan 4GB A,0.0,0.0
MBB,116601,24mth  Dongle Mobile WiFi Plan 4GB A,0.0,0.0
MBB,116602N,24mth Dongle Mobile WiFi Plan 30GB A,0.0,0.0
MBB,116602,24mth Dongle Mobile WiFi Plan 30GB A,0.0,0.0
MBB,116603N,24mth Dongle Mobile WiFi Plan Unlimited Max A,0.0,0.0
MBB,116603,24mth Dongle Mobile WiFi Plan Unlimited Max A,0.0,0.0
MBB,116604N,24mth Dongle Mobile WiFi Plan Unlimited Max C,0.0,0.0
MBB,116604,24mth Dongle Mobile WiFi Plan Unlimited Max C,0.0,0.0
MBB,116605N,24mth Dongle Mobile WiFi Plan 4GB C,0.0,0.0
MBB,116605,24mth Dongle Mobile WiFi Plan 4GB C,0.0,0.0
MBB,116606N,24mth Dongle Mobile WiFi Plan 4GB B,0.0,0.0
MBB,116606,24mth Dongle Mobile WiFi Plan 4GB B,0.0,0.0
MBB,116607N,Unlimited Max  Data SIM Plan 30day ,0.0,0.0
MBB,116607,Unlimited Max  Data SIM Plan 30day ,0.0,0.0
MBB,116608N,4GB Data SIM Plan 30day,0.0,0.0
MBB,116608,4GB Data SIM Plan 30day,0.0,0.0
MBB,116609N,30GB Data SIM Plan 30day,0.0,0.0
MBB,116609,30GB Data SIM Plan 30day,0.0,0.0
MBB,116610N,4GB Data SIM plan 12mth,0.0,0.0
MBB,116610,4GB Data SIM plan 12mth,0.0,0.0
MBB,116611N,30GB Data SIM plan 12mth,0.0,0.0
MBB,116611,30GB Data SIM plan 12mth,0.0,0.0
MBB,116612N,Unlimited Max Data SIM plan 12mth,0.0,0.0
MBB,116612,Unlimited Max Data SIM plan 12mth,0.0,0.0
MBB,116613N,4GB Data SIM plan 24mth ,0.0,0.0
MBB,116613,4GB Data SIM plan 24mth ,0.0,0.0
MBB,116614N,30GB Data SIM plan 24mth,0.0,0.0
MBB,116614,30GB Data SIM plan 24mth,0.0,0.0
MBB,116615N,Unlimited Max Data SIM plan 24mth,0.0,0.0
MBB,116615,Unlimited Max Data SIM plan 24mth,0.0,0.0
ONE NUMBER,111005N,Amazon DVA package,0.0,0.0
ONE NUMBER,111005,Amazon DVA package,0.0,0.0
ONE NUMBER,111990N,One Number SIMO,0.0,0.0
ONE NUMBER,111990,One Number SIMO,0.0,0.0
ONE NUMBER,114389N,24m OneNumber Plan A,0.0,0.0
ONE NUMBER,114389,24m OneNumber Plan A,0.0,0.0
ONE NUMBER,114390N,24m OneNumber Plan B,0.0,0.0
ONE NUMBER,114390,24m OneNumber Plan B,0.0,0.0
ONE NUMBER,114391N,24m OneNumber Plan C,0.0,0.0
ONE NUMBER,114391,24m OneNumber Plan C,0.0,0.0
ONE NUMBER,114392N,24m OneNumber Plan D,0.0,0.0
ONE NUMBER,114392,24m OneNumber Plan D,0.0,0.0
ONE NUMBER,114393N,24m OneNumber Plan E,0.0,0.0
ONE NUMBER,114393,24m OneNumber Plan E,0.0,0.0
ONE NUMBER,114394N,24m OneNumber Plan F,0.0,0.0
ONE NUMBER,114394,24m OneNumber Plan F,0.0,0.0
ONE NUMBER,114395N,24m OneNumber Plan G,0.0,0.0
ONE NUMBER,114395,24m OneNumber Plan G,0.0,0.0
SIMO,114962N,Pre to Post 12 months SIMO Unlmins 2GB Plan,0.0,0.0
SIMO,114962,Pre to Post 12 months SIMO Unlmins 2GB Plan,0.0,0.0
SIMO,114963N,Pre to Post 12 months SIMO Unlmins 7GB Plan,0.0,0.0
SIMO,114963,Pre to Post 12 months SIMO Unlmins 7GB Plan,0.0,0.0
SIMO,114964N,Pre to Post 12 months SIMO Unlmins 10GB Plan,0.0,0.0
SIMO,114964,Pre to Post 12 months SIMO Unlmins 10GB Plan,0.0,0.0
SIMO,115180N,30d SIMO 1GB Red Plan,0.0,0.0
SIMO,115180,30d SIMO 1GB Red Plan,0.0,0.0
SIMO,115181N,30d SIMO 5GB Red Plan,0.0,0.0
SIMO,115181,30d SIMO 5GB Red Plan,0.0,0.0
SIMO,115182N,30d SIMO 12GB Red Plan,0.0,0.0
SIMO,115182,30d SIMO 12GB Red Plan,0.0,0.0
SIMO,115183N,30d SIMO 20GB Red Plan,0.0,0.0
SIMO,115183,30d SIMO 20GB Red Plan,0.0,0.0
SIMO,115184N,30d SIM Only 120GB Red Plan,0.0,0.0
SIMO,115184,30d SIM Only 120GB Red Plan,0.0,0.0
SIMO,115185N,30d SIM Only 200GB Red Plan,0.0,0.0
SIMO,115185,30d SIM Only 200GB Red Plan,0.0,0.0
SIMO,115186N,30d SIMO Unlimited Lite Plan,0.0,0.0
SIMO,115186,30d SIMO Unlimited Lite Plan,0.0,0.0
SIMO,115187N,30d SIMO Unlimited Plan,0.0,0.0
SIMO,115187,30d SIMO Unlimited Plan,0.0,0.0
SIMO,115188N,30d SIMO Unlimited Max Plan,0.0,0.0
SIMO,115188,30d SIMO Unlimited Max Plan,0.0,0.0
SIMO,115189N,12m SIMO 1GB Red Plan,0.0,0.0
SIMO,115189,12m SIMO 1GB Red Plan,0.0,0.0
SIMO,115190N,12m SIMO 5GB Red Plan,0.0,0.0
SIMO,115190,12m SIMO 5GB Red Plan,0.0,0.0
SIMO,115191N,12m SIMO 5GB Red Plan with Entertainment,0.0,0.0
SIMO,115191,12m SIMO 5GB Red Plan with Entertainment,0.0,0.0
SIMO,115192N,12m SIM Only 12GB Red Plan,0.0,0.0
SIMO,115192,12m SIM Only 12GB Red Plan,0.0,0.0
SIMO,115193N,12m SIM Only 12GB Red Plan with Entertainment,0.0,0.0
SIMO,115193,12m SIM Only 12GB Red Plan with Entertainment,0.0,0.0
SIMO,115194N,12m SIMO 20GB Red Plan,0.0,0.0
SIMO,115194,12m SIMO 20GB Red Plan,0.0,0.0
SIMO,115195N,12m SIMO 20GB Red Plan with Entertainment,0.0,0.0
SIMO,115195,12m SIMO 20GB Red Plan with Entertainment,0.0,0.0
