TYPE,SKU,DESCRIPTION,REVENUE,COMMISSION
EBU VOICE,116313,36m Band F 2GB Business Plan ,65.31,3.2655000000000003
EBU VOICE,116314N,36m Band F 6GB Business Plan ,163.12,8.156
EBU VOICE,116314,36m Band F 6GB Business Plan ,81.56,4.078
EBU VOICE,116315N,36m Band F 10GB Business Plan,180.62,9.031
EBU VOICE,116315,36m Band F 10GB Business Plan,90.31,4.5155
EBU VOICE,116316N,36m Band F 12GB Business Plan ,180.62,9.031
EBU VOICE,116316,36m Band F 12GB Business Plan ,90.31,4.5155
EBU VOICE,116317N,36m Band F 25GB Business Plan,205.62,10.281
EBU VOICE,116317,36m Band F 25GB Business Plan,102.81,5.1405
EBU VOICE,116318N,36m Band F 40GB Business Plan,223.12,11.156
EBU VOICE,116318,36m Band F 40GB Business Plan,111.56,5.578
EBU VOICE,116319N,36m Band F 50GB Business Plan,223.12,11.156
EBU VOICE,116319,36m Band F 50GB Business Plan,111.56,5.578
EBU VOICE,116320N,36m Band F 100GB Business Plan ,238.12,11.906
EBU VOICE,116320,36m Band F 100GB Business Plan ,119.06,5.953
EBU VOICE,116321N,36m Band F 120GB Business Plan ,263.12,13.156
EBU VOICE,116321,36m Band F 120GB Business Plan ,131.56,6.578
EBU VOICE,116322N,36m Band F 150GB Business Plan ,255.62,12.781
EBU VOICE,116322,36m Band F 150GB Business Plan ,127.81,6.3905
EBU VOICE,116323N,36m Band F 250GB Business Plan ,223.12,11.156
EBU VOICE,116323,36m Band F 250GB Business Plan ,111.56,5.578
EBU VOICE,116324N,36m Band F Unlimited Lite Business Plan,223.12,11.156
EBU VOICE,116324,36m Band F Unlimited Lite Business Plan,145.02800000000002,7.251400000000001
EBU VOICE,116325N,36m Band F Unlimited Business Plan,255.62,12.781
EBU VOICE,116325,36m Band F Unlimited Business Plan,166.15300000000002,8.30765
EBU VOICE,116326N,36m Band F Unlimited Max Business Plan with VGR Plus,288.12,14.406
EBU VOICE,116326,36m Band F Unlimited Max Business Plan with VGR Plus,187.27800000000002,9.363900000000001
EBU VOICE,116327N,36m Band E 2GB Business Plan ,131.56,6.578
EBU VOICE,116327,36m Band E 2GB Business Plan ,65.78,3.289
EBU VOICE,116328N,36m Band E 6GB Business Plan ,164.06,8.203000000000001
EBU VOICE,116328,36m Band E 6GB Business Plan ,82.03,4.101500000000001
EBU VOICE,116329N,36m Band E 10GB Business Plan,181.56,9.078000000000001
EBU VOICE,116329,36m Band E 10GB Business Plan,90.78,4.539000000000001
EBU VOICE,116330N,36m Band E 12GB Business Plan ,181.56,9.078000000000001
EBU VOICE,116330,36m Band E 12GB Business Plan ,90.78,4.539000000000001
EBU VOICE,116331N,36m Band E 25GB Business Plan,206.56,10.328000000000001
EBU VOICE,116331,36m Band E 25GB Business Plan,103.28,5.164000000000001
EBU VOICE,116332N,36m Band E 40GB Business Plan,224.06,11.203000000000001
EBU VOICE,116332,36m Band E 40GB Business Plan,112.03,5.601500000000001
EBU VOICE,116333N,36m Band E 50GB Business Plan,224.06,11.203000000000001
EBU VOICE,116333,36m Band E 50GB Business Plan,112.03,5.601500000000001
EBU VOICE,116334N,36m Band E 100GB Business Plan ,239.06,11.953000000000001
EBU VOICE,116334,36m Band E 100GB Business Plan ,119.53,5.976500000000001
EBU VOICE,116335N,36m Band E 120GB Business Plan ,264.06,13.203000000000001
EBU VOICE,116335,36m Band E 120GB Business Plan ,132.03,6.601500000000001
EBU VOICE,116336N,36m Band E 150GB Business Plan ,256.56,12.828000000000001
EBU VOICE,116336,36m Band E 150GB Business Plan ,128.28,6.414000000000001
EBU VOICE,116337N,36m Band E 250GB Business Plan ,224.06,11.203000000000001
EBU VOICE,116337,36m Band E 250GB Business Plan ,112.03,5.601500000000001
EBU VOICE,116338N,36m Band E Unlimited Lite Business Plan,224.06,11.203000000000001
EBU VOICE,116338,36m Band E Unlimited Lite Business Plan,145.639,7.281950000000001
EBU VOICE,116339N,36m Band E Unlimited Business Plan,256.56,12.828000000000001
EBU VOICE,116339,36m Band E Unlimited Business Plan,166.764,8.3382
EBU VOICE,116340N,36m Band E Unlimited Max Business Plan with VGR Plus,289.06,14.453000000000001
EBU VOICE,116340,36m Band E Unlimited Max Business Plan with VGR Plus,187.889,9.39445
EBU VOICE,116341N,36m Band D 2GB Business Plan ,123.12,6.156000000000001
EBU VOICE,116341,36m Band D 2GB Business Plan ,61.56,3.0780000000000003
EBU VOICE,116342N,36m Band D 6GB Business Plan ,155.62,7.781000000000001
EBU VOICE,116342,36m Band D 6GB Business Plan ,77.81,3.8905000000000003
EBU VOICE,116343N,36m Band D 10GB Business Plan,173.12,8.656
EBU VOICE,116343,36m Band D 10GB Business Plan,86.56,4.328
EBU VOICE,116344N,36m Band D 12GB Business Plan ,173.12,8.656
EBU VOICE,116344,36m Band D 12GB Business Plan ,86.56,4.328
EBU VOICE,116345N,36m Band D 25GB Business Plan,198.12,9.906
EBU VOICE,116345,36m Band D 25GB Business Plan,99.06,4.953
EBU VOICE,116346N,36m Band D 40GB Business Plan,215.62,10.781
EBU VOICE,116346,36m Band D 40GB Business Plan,107.81,5.3905
EBU VOICE,116347N,36m Band D 50GB Business Plan,215.62,10.781
EBU VOICE,116347,36m Band D 50GB Business Plan,107.81,5.3905
EBU VOICE,116348N,36m Band D 100GB Business Plan ,230.62,11.531
EBU VOICE,116348,36m Band D 100GB Business Plan ,115.31,5.7655
EBU VOICE,116349N,36m Band D 120GB Business Plan ,255.62,12.781
EBU VOICE,116349,36m Band D 120GB Business Plan ,127.81,6.3905
EBU VOICE,116350N,36m Band D 150GB Business Plan ,248.12,12.406
EBU VOICE,116350,36m Band D 150GB Business Plan ,124.06,6.203
EBU VOICE,116351N,36m Band D 250GB Business Plan ,215.62,10.781
EBU VOICE,116351,36m Band D 250GB Business Plan ,107.81,5.3905
EBU VOICE,116352N,36m Band D Unlimited Lite Business Plan,215.62,10.781
EBU VOICE,116352,36m Band D Unlimited Lite Business Plan,140.15300000000002,7.007650000000002
EBU VOICE,116353N,36m Band D Unlimited Business Plan,248.12,12.406
EBU VOICE,116353,36m Band D Unlimited Business Plan,161.27800000000002,8.063900000000002
EBU VOICE,116354N,36m Band D Unlimited Max Business Plan with VGR Plus,280.62,14.031
EBU VOICE,116354,36m Band D Unlimited Max Business Plan with VGR Plus,182.40300000000002,9.12015
EBU VOICE,116355N,36m Band C 2GB Business Plan ,127.5,6.375
EBU VOICE,116355,36m Band C 2GB Business Plan ,63.75,3.1875
EBU VOICE,116356N,36m Band C 6GB Business Plan ,160.0,8.0
EBU VOICE,116356,36m Band C 6GB Business Plan ,80.0,4.0
EBU VOICE,116357N,36m Band C 10GB Business Plan,177.5,8.875
EBU VOICE,116357,36m Band C 10GB Business Plan,88.75,4.4375
EBU VOICE,116358N,36m Band C 12GB Business Plan ,177.5,8.875
EBU VOICE,116358,36m Band C 12GB Business Plan ,88.75,4.4375
EBU VOICE,116359N,36m Band C 25GB Business Plan,202.5,10.125
EBU VOICE,116359,36m Band C 25GB Business Plan,101.25,5.0625
EBU VOICE,116360N,36m Band C 40GB Business Plan,217.5,10.875
EBU VOICE,116360,36m Band C 40GB Business Plan,108.75,5.4375
EBU VOICE,116361N,36m Band C 50GB Business Plan,217.5,10.875
EBU VOICE,116361,36m Band C 50GB Business Plan,108.75,5.4375
EBU VOICE,116362N,36m Band C 100GB Business Plan ,235.0,11.75
EBU VOICE,116362,36m Band C 100GB Business Plan ,117.5,5.875
EBU VOICE,116363N,36m Band C 120GB Business Plan ,260.0,13.0
EBU VOICE,116363,36m Band C 120GB Business Plan ,130.0,6.5
EBU VOICE,116364N,36m Band C 150GB Business Plan ,252.5,12.625
EBU VOICE,116364,36m Band C 150GB Business Plan ,126.25,6.3125
EBU VOICE,116365N,36m Band C 250GB Business Plan ,217.5,10.875
EBU VOICE,116365,36m Band C 250GB Business Plan ,108.75,5.4375
EBU VOICE,116366N,36m Band C Unlimited Lite Business Plan,217.5,10.875
EBU VOICE,116366,36m Band C Unlimited Lite Business Plan,141.375,7.0687500000000005
EBU VOICE,116367N,36m Band C Unlimited Business Plan,252.5,12.625
EBU VOICE,116367,36m Band C Unlimited Business Plan,164.125,8.20625
EBU VOICE,116368N,36m Band C Unlimited Max Business Plan with VGR Plus,285.0,14.25
EBU VOICE,116368,36m Band C Unlimited Max Business Plan with VGR Plus,185.25,9.262500000000001
EBU VOICE,116369N,36m Band B 2GB Business Plan ,139.69,6.984500000000001
EBU VOICE,116369,36m Band B 2GB Business Plan ,69.845,3.4922500000000003
EBU VOICE,116370N,36m Band B 6GB Business Plan ,172.19,8.6095
EBU VOICE,116370,36m Band B 6GB Business Plan ,86.095,4.30475
EBU VOICE,116371N,36m Band B 10GB Business Plan,189.69,9.4845
EBU VOICE,116371,36m Band B 10GB Business Plan,94.845,4.74225
EBU VOICE,116372N,36m Band B 12GB Business Plan ,189.69,9.4845
EBU VOICE,116372,36m Band B 12GB Business Plan ,94.845,4.74225
EBU VOICE,116373N,36m Band B 25GB Business Plan,214.69,10.7345
EBU VOICE,116373,36m Band B 25GB Business Plan,107.345,5.36725
EBU VOICE,116374N,36m Band B 40GB Business Plan,229.69,11.4845
EBU VOICE,116374,36m Band B 40GB Business Plan,114.845,5.74225
EBU VOICE,116375N,36m Band B 50GB Business Plan,229.69,11.4845
EBU VOICE,116375,36m Band B 50GB Business Plan,114.845,5.74225
EBU VOICE,116376N,36m Band B 100GB Business Plan ,247.19,12.3595
EBU VOICE,116376,36m Band B 100GB Business Plan ,123.595,6.17975
EBU VOICE,116377N,36m Band B 120GB Business Plan ,272.19,13.6095
EBU VOICE,116377,36m Band B 120GB Business Plan ,136.095,6.80475
EBU VOICE,116378N,36m Band B 150GB Business Plan ,264.69,13.2345
EBU VOICE,116378,36m Band B 150GB Business Plan ,132.345,6.61725
EBU VOICE,116379N,36m Band B 250GB Business Plan ,229.69,11.4845
EBU VOICE,116379,36m Band B 250GB Business Plan ,114.845,5.74225
EBU VOICE,116380N,36m Band B Unlimited Lite Business Plan,229.69,11.4845
EBU VOICE,116380,36m Band B Unlimited Lite Business Plan,149.2985,7.464925
EBU VOICE,116381N,36m Band B Unlimited Business Plan,264.69,13.2345
EBU VOICE,116381,36m Band B Unlimited Business Plan,172.04850000000002,8.602425000000002
EBU VOICE,116382N,36m Band B Unlimited Max Business Plan with VGR Plus,297.19,14.8595
EBU VOICE,116382,36m Band B Unlimited Max Business Plan with VGR Plus,193.17350000000002,9.658675000000002
EBU VOICE,116383N,36m Band A 2GB Business Plan ,134.69,6.734500000000001
EBU VOICE,116383,36m Band A 2GB Business Plan ,67.345,3.3672500000000003
EBU VOICE,116384N,36m Band A 6GB Business Plan ,167.19,8.3595
EBU VOICE,116384,36m Band A 6GB Business Plan ,83.595,4.17975
EBU VOICE,116385N,36m Band A 10GB Business Plan,184.69,9.2345
EBU VOICE,116385,36m Band A 10GB Business Plan,92.345,4.61725
EBU VOICE,116386N,36m Band A 12GB Business Plan ,184.69,9.2345
EBU VOICE,116386,36m Band A 12GB Business Plan ,92.345,4.61725
EBU VOICE,116387N,36m Band A 25GB Business Plan,209.69,10.4845
EBU VOICE,116387,36m Band A 25GB Business Plan,104.845,5.24225
EBU VOICE,116388N,36m Band A 40GB Business Plan,224.69,11.2345
EBU VOICE,116388,36m Band A 40GB Business Plan,112.345,5.61725
EBU VOICE,116389N,36m Band A 50GB Business Plan,224.69,11.2345
EBU VOICE,116389,36m Band A 50GB Business Plan,112.345,5.61725
EBU VOICE,116390N,36m Band A 100GB Business Plan ,242.19,12.1095
EBU VOICE,116390,36m Band A 100GB Business Plan ,121.095,6.05475
EBU VOICE,116391N,36m Band A 120GB Business Plan ,267.19,13.3595
EBU VOICE,116391,36m Band A 120GB Business Plan ,133.595,6.67975
EBU VOICE,116392N,36m Band A 150GB Business Plan ,259.69,12.9845
EBU VOICE,116392,36m Band A 150GB Business Plan ,129.845,6.49225
EBU VOICE,116393N,36m Band A 250GB Business Plan ,224.69,11.2345
EBU VOICE,116393,36m Band A 250GB Business Plan ,112.345,5.61725
EBU VOICE,116394N,36m Band A Unlimited Lite Business Plan,224.69,11.2345
EBU VOICE,116394,36m Band A Unlimited Lite Business Plan,146.0485,7.3024249999999995
EBU VOICE,116395N,36m Band A Unlimited Business Plan,259.69,12.9845
EBU VOICE,116395,36m Band A Unlimited Business Plan,168.79850000000002,8.439925
EBU VOICE,116396N,36m Band A Unlimited Max Business Plan with VGR Plus,292.19,14.6095
EBU VOICE,116396,36m Band A Unlimited Max Business Plan with VGR Plus,189.92350000000002,9.496175000000001
EBU VOICE,116397N,36m Band O 2GB Business Plan ,126.88,6.344
EBU VOICE,116397,36m Band O 2GB Business Plan ,63.44,3.172
EBU VOICE,116398N,36m Band O 6GB Business Plan ,161.88,8.094
EBU VOICE,116398,36m Band O 6GB Business Plan ,80.94,4.047
EBU VOICE,116399N,36m Band O 10GB Business Plan,176.88,8.844
EBU VOICE,116399,36m Band O 10GB Business Plan,88.44,4.422
EBU VOICE,116400N,36m Band O 12GB Business Plan ,176.88,8.844
EBU VOICE,116400,36m Band O 12GB Business Plan ,88.44,4.422
EBU VOICE,116401N,36m Band O 25GB Business Plan,201.88,10.094000000000001
EBU VOICE,116401,36m Band O 25GB Business Plan,100.94,5.047000000000001
EBU VOICE,116402N,36m Band O 40GB Business Plan,219.38,10.969000000000001
EBU VOICE,116402,36m Band O 40GB Business Plan,109.69,5.484500000000001
EBU VOICE,116403N,36m Band O 50GB Business Plan,219.38,10.969000000000001
EBU VOICE,116403,36m Band O 50GB Business Plan,109.69,5.484500000000001
EBU VOICE,116404N,36m Band O 100GB Business Plan ,236.88,11.844000000000001
EBU VOICE,116404,36m Band O 100GB Business Plan ,118.44,5.922000000000001
EBU VOICE,116405N,36m Band O 120GB Business Plan ,261.88,13.094000000000001
EBU VOICE,116405,36m Band O 120GB Business Plan ,130.94,6.547000000000001
EBU VOICE,116406N,36m Band O 150GB Business Plan ,251.88,12.594000000000001
EBU VOICE,116406,36m Band O 150GB Business Plan ,125.94,6.297000000000001
EBU VOICE,116407N,36m Band O 250GB Business Plan ,219.38,10.969000000000001
EBU VOICE,116407,36m Band O 250GB Business Plan ,109.69,5.484500000000001
EBU VOICE,116408N,36m Band O Unlimited Lite Business Plan,219.38,10.969000000000001
EBU VOICE,116408,36m Band O Unlimited Lite Business Plan,142.597,7.129850000000001
EBU VOICE,116409N,36m Band O Unlimited Business Plan,251.88,12.594000000000001
EBU VOICE,116409,36m Band O Unlimited Business Plan,163.722,8.186100000000001
EBU VOICE,116410N,36m Band O Unlimited Max Business Plan with VGR Plus,286.88,14.344000000000001
EBU VOICE,116410,36m Band O Unlimited Max Business Plan with VGR Plus,186.472,9.3236
EBU VOICE,116411N,36m Band X 2GB Business Plan ,146.56,7.328
EBU VOICE,116411,36m Band X 2GB Business Plan ,73.28,3.664
EBU VOICE,116412N,36m Band X 6GB Business Plan ,181.56,9.078000000000001
EBU VOICE,116412,36m Band X 6GB Business Plan ,90.78,4.539000000000001
EBU VOICE,116413N,36m Band X 10GB Business Plan,196.56,9.828000000000001
EBU VOICE,116413,36m Band X 10GB Business Plan,98.28,4.914000000000001
EBU VOICE,116414N,36m Band X 12GB Business Plan ,196.56,9.828000000000001
EBU VOICE,116414,36m Band X 12GB Business Plan ,98.28,4.914000000000001
EBU VOICE,116415N,36m Band X 25GB Business Plan,221.56,11.078000000000001
EBU VOICE,116415,36m Band X 25GB Business Plan,110.78,5.539000000000001
EBU VOICE,116416N,36m Band X 40GB Business Plan,239.06,11.953000000000001
EBU VOICE,116416,36m Band X 40GB Business Plan,119.53,5.976500000000001
EBU VOICE,116417N,36m Band X 50GB Business Plan,239.06,11.953000000000001
EBU VOICE,116417,36m Band X 50GB Business Plan,119.53,5.976500000000001
EBU VOICE,116418N,36m Band X 100GB Business Plan ,256.56,12.828000000000001
EBU VOICE,116418,36m Band X 100GB Business Plan ,128.28,6.414000000000001
EBU VOICE,116419N,36m Band X 120GB Business Plan ,281.56,14.078000000000001
EBU VOICE,116419,36m Band X 120GB Business Plan ,140.78,7.039000000000001
EBU VOICE,116420N,36m Band X 150GB Business Plan ,271.56,13.578000000000001
EBU VOICE,116420,36m Band X 150GB Business Plan ,135.78,6.789000000000001
EBU VOICE,116421N,36m Band X 250GB Business Plan ,239.06,11.953000000000001
EBU VOICE,116421,36m Band X 250GB Business Plan ,119.53,5.976500000000001
EBU VOICE,116422N,36m Band X Unlimited Lite Business Plan,239.06,11.953000000000001
EBU VOICE,116422,36m Band X Unlimited Lite Business Plan,155.389,7.769450000000001
EBU VOICE,116423N,36m Band X Unlimited Business Plan,271.56,13.578000000000001
EBU VOICE,116423,36m Band X Unlimited Business Plan,176.514,8.825700000000001
EBU VOICE,116424N,36m Band X Unlimited Max Business Plan with VGR Plus,306.56,15.328000000000001
EBU VOICE,116424,36m Band X Unlimited Max Business Plan with VGR Plus,199.264,9.9632
EBU VOICE,116425N,36m Band Y 2GB Business Plan ,140.62,7.031000000000001
EBU VOICE,116425,36m Band Y 2GB Business Plan ,70.31,3.5155000000000003
EBU VOICE,116426N,36m Band Y 6GB Business Plan ,175.62,8.781
EBU VOICE,116426,36m Band Y 6GB Business Plan ,87.81,4.3905
EBU VOICE,116427N,36m Band Y 10GB Business Plan,190.62,9.531
EBU VOICE,116427,36m Band Y 10GB Business Plan,95.31,4.7655
EBU VOICE,116428N,36m Band Y 12GB Business Plan ,190.62,9.531
EBU VOICE,116428,36m Band Y 12GB Business Plan ,95.31,4.7655
EBU VOICE,116429N,36m Band Y 25GB Business Plan,215.62,10.781
EBU VOICE,116429,36m Band Y 25GB Business Plan,107.81,5.3905
EBU VOICE,116430N,36m Band Y 40GB Business Plan,233.12,11.656
EBU VOICE,116430,36m Band Y 40GB Business Plan,116.56,5.828
EBU VOICE,116431N,36m Band Y 50GB Business Plan,233.12,11.656
EBU VOICE,116431,36m Band Y 50GB Business Plan,116.56,5.828
EBU VOICE,116432N,36m Band Y 100GB Business Plan ,250.62,12.531
EBU VOICE,116432,36m Band Y 100GB Business Plan ,125.31,6.2655
EBU VOICE,116433N,36m Band Y 120GB Business Plan ,275.62,13.781
EBU VOICE,116433,36m Band Y 120GB Business Plan ,137.81,6.8905
EBU VOICE,116434N,36m Band Y 150GB Business Plan ,265.62,13.281
EBU VOICE,116434,36m Band Y 150GB Business Plan ,132.81,6.6405
EBU VOICE,116435N,36m Band Y 250GB Business Plan ,233.12,11.656
EBU VOICE,116435,36m Band Y 250GB Business Plan ,116.56,5.828
EBU VOICE,116436N,36m Band Y Unlimited Lite Business Plan,233.12,11.656
EBU VOICE,116436,36m Band Y Unlimited Lite Business Plan,151.52800000000002,7.576400000000001
EBU VOICE,116437N,36m Band Y Unlimited Business Plan,265.62,13.281
EBU VOICE,116437,36m Band Y Unlimited Business Plan,172.65300000000002,8.632650000000002
EBU VOICE,116438N,36m Band Y Unlimited Max Business Plan with VGR Plus,300.62,15.031
EBU VOICE,116438,36m Band Y Unlimited Max Business Plan with VGR Plus,195.40300000000002,9.770150000000001
EBU VOICE,116439N,36m Band Z 25GB Business Plan,222.81,11.140500000000001
EBU VOICE,116439,36m Band Z 25GB Business Plan,111.405,5.570250000000001
EBU VOICE,116440N,36m Band Z 40GB Business Plan,237.81,11.890500000000001
EBU VOICE,116440,36m Band Z 40GB Business Plan,118.905,5.945250000000001
EBU VOICE,116441N,36m Band Z 50GB Business Plan,237.81,11.890500000000001
EBU VOICE,116441,36m Band Z 50GB Business Plan,118.905,5.945250000000001
EBU VOICE,116442N,36m Band Z 100GB Business Plan ,255.31,12.765500000000001
EBU VOICE,116442,36m Band Z 100GB Business Plan ,127.655,6.382750000000001
EBU VOICE,116443N,36m Band Z 120GB Business Plan ,280.31,14.015500000000001
EBU VOICE,116443,36m Band Z 120GB Business Plan ,140.155,7.007750000000001
EBU VOICE,116444N,36m Band Z 150GB Business Plan ,272.81,13.640500000000001
EBU VOICE,116444,36m Band Z 150GB Business Plan ,136.405,6.820250000000001
EBU VOICE,116445N,36m Band Z 250GB Business Plan ,237.81,11.890500000000001
EBU VOICE,116445,36m Band Z 250GB Business Plan ,118.905,5.945250000000001
EBU VOICE,116446N,36m Band Z Unlimited Lite Business Plan,237.81,11.890500000000001
EBU VOICE,116446,36m Band Z Unlimited Lite Business Plan,154.5765,7.7288250000000005
EBU VOICE,116447N,36m Band Z Unlimited Business Plan,272.81,13.640500000000001
EBU VOICE,116447,36m Band Z Unlimited Business Plan,177.3265,8.866325000000002
EBU VOICE,116448N,36m Band Z Unlimited Max Business Plan with VGR Plus,305.31,15.265500000000001
EBU VOICE,116448,36m Band Z Unlimited Max Business Plan with VGR Plus,198.4515,9.922575000000002
EBU VOICE,116449N,36m Band Q 25GB Business Plan,223.12,11.156
EBU VOICE,116449,36m Band Q 25GB Business Plan,111.56,5.578
EBU VOICE,116450N,36m Band Q 40GB Business Plan,240.62,12.031
EBU VOICE,116450,36m Band Q 40GB Business Plan,120.31,6.0155
EBU VOICE,116451N,36m Band Q 50GB Business Plan,240.62,12.031
EBU VOICE,116451,36m Band Q 50GB Business Plan,120.31,6.0155
EBU VOICE,116452N,36m Band Q 100GB Business Plan ,255.62,12.781
EBU VOICE,116452,36m Band Q 100GB Business Plan ,127.81,6.3905
EBU VOICE,116453N,36m Band Q 120GB Business Plan ,283.12,14.156
EBU VOICE,116453,36m Band Q 120GB Business Plan ,141.56,7.078
EBU VOICE,116454N,36m Band Q 150GB Business Plan ,273.12,13.656
EBU VOICE,116454,36m Band Q 150GB Business Plan ,136.56,6.828
EBU VOICE,116455N,36m Band Q 250GB Business Plan ,290.62,14.531
EBU VOICE,116455,36m Band Q 250GB Business Plan ,145.31,7.2655
EBU VOICE,116456N,36m Band Q Unlimited Lite Business Plan,240.62,12.031
EBU VOICE,116456,36m Band Q Unlimited Lite Business Plan,156.40300000000002,7.820150000000002
EBU VOICE,116457N,36m Band Q Unlimited Business Plan,273.12,13.656
